Customer_Identifier|Fund_Identifier|Period_Ending|Relationship_Started|Service_Provider_Identifier|Service_Type|TM_AUM_Under_Authority
1|10035920|3/31/2023||||1230
1|10035920|3/31/2023||||-2391
1|10035920|3/31/2023||||-2258.28
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||405
1|10035920|3/31/2023||||59502
1|10035920|3/31/2023||||-175
1|10035920|3/31/2023||||-146.25
1|10035920|3/31/2023||||-883.75
1|10035920|3/31/2023||||-146.5
1|10035920|3/31/2023||||-198
1|10035920|3/31/2023||||-74.5
1|10035920|3/31/2023||||-197.5
1|10035920|3/31/2023||||176.75
1|10035920|3/31/2023||||1644
1|10035920|3/31/2023||||-3161.25
1|10035920|3/31/2023||||-1314.5
1|10035920|3/31/2023||||-508.75
1|10035920|3/31/2023||||-1486.75
1|10035920|3/31/2023||||603.25
1|10035920|3/31/2023||||-37.5
1|10035920|3/31/2023||||-56
1|10035920|3/31/2023||||1332.25
1|10035920|3/31/2023||||-250
1|10035920|3/31/2023||||476.5
1|10035920|3/31/2023||||2905
1|10035920|3/31/2023||||1077
1|10035920|3/31/2023||||-25
1|10035920|3/31/2023||||-1664.25
1|10035920|3/31/2023||||345.75
1|10035920|3/31/2023||||525
1|10035920|3/31/2023||||-1987.5
1|10035920|3/31/2023||||-4250
1|10035920|3/31/2023||||10725.5
1|10035920|3/31/2023||||1240
1|10035920|3/31/2023||||-3468
1|10035920|3/31/2023||||-369.75
1|10035920|3/31/2023||||1332
1|10035920|3/31/2023||||9760
1|10035920|3/31/2023||||-19344.75
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||1630.25
1|10035920|3/31/2023||||-3951.5
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-25
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||1000
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-33609.1
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-37.5
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||2370
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||1305.7
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||1385.7
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-20319.1
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-29606
1|10035920|3/31/2023||||-25
1|10035920|3/31/2023||||787.5
1|10035920|3/31/2023||||484.75
1|10035920|3/31/2023||||230.25
1|10035920|3/31/2023||||466.5
1|10035920|3/31/2023||||-1408.5
1|10035920|3/31/2023||||921.25
1|10035920|3/31/2023||||2319.25
1|10035920|3/31/2023||||-2563.75
1|10035920|3/31/2023||||637.5
1|10035920|3/31/2023||||-212.75
1|10035920|3/31/2023||||-602.5
1|10035920|3/31/2023||||1752.5
1|10035920|3/31/2023||||8080
1|10035920|3/31/2023||||-162.5
1|10035920|3/31/2023||||1678
1|10035920|3/31/2023||||-1750
1|10035920|3/31/2023||||-486.25
1|10035920|3/31/2023||||-258.5
1|10035920|3/31/2023||||-33342
1|10035920|3/31/2023||||1147.25
1|10035920|3/31/2023||||-187.5
1|10035920|3/31/2023||||259
1|10035920|3/31/2023||||-462.5
1|10035920|3/31/2023||||3727.25
1|10035920|3/31/2023||||-4399.5
1|10035920|3/31/2023||||159
1|10035920|3/31/2023||||3363.25
1|10035920|3/31/2023||||4934.5
1|10035920|3/31/2023||||-1797.5
1|10035920|3/31/2023||||-3574.75
1|10035920|3/31/2023||||4218
1|10035920|3/31/2023||||-1139
1|10035920|3/31/2023||||-10466.25
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||1347.75
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-154955.13
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-224414.1
1|10035920|3/31/2023||||271435.8
1|10035920|3/31/2023||||-5600.52
1|10035920|3/31/2023||||-6805.08
1|10035920|3/31/2023||||-31514.4
1|10035920|3/31/2023||||33023.16
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-39970.72
1|10035920|3/31/2023||||4045
1|10035920|3/31/2023||||-145
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||2457.5
1|10035920|3/31/2023||||-14567
1|10035920|3/31/2023||||-16868
1|10035920|3/31/2023||||-66078
1|10035920|3/31/2023||||-13020
1|10035920|3/31/2023||||-11750
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-3520
1|10035920|3/31/2023||||-1938
1|10035920|3/31/2023||||2050
1|10035920|3/31/2023||||850
1|10035920|3/31/2023||||-500
1|10035920|3/31/2023||||-200
1|10035920|3/31/2023||||50
1|10035920|3/31/2023||||25
1|10035920|3/31/2023||||-1984
1|10035920|3/31/2023||||6336
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||14300
1|10035920|3/31/2023||||6650
1|10035920|3/31/2023||||-13500
1|10035920|3/31/2023||||-6250
1|10035920|3/31/2023||||2950
1|10035920|3/31/2023||||1350
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-3144
1|10035920|3/31/2023||||-90
1|10035920|3/31/2023||||16
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||14
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-16920
1|10035920|3/31/2023||||8850
1|10035920|3/31/2023||||4025
1|10035920|3/31/2023||||-6300
1|10035920|3/31/2023||||-2800
1|10035920|3/31/2023||||1000
1|10035920|3/31/2023||||425
1|10035920|3/31/2023||||7824
1|10035920|3/31/2023||||-68250
1|10035920|3/31/2023||||-4480
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-127350
1|10035920|3/31/2023||||119775
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||0
1|10035920|3/31/2023||||-2575.97
1|10035920|3/31/2023||||18489270
1|10035920|3/31/2023||||6972140
1|10035920|3/31/2023||||13916140
1|10035920|3/31/2023||||3972600
1|10035920|3/31/2023||||4956750
1|10035920|3/31/2023||||2400
1|10035920|3/31/2023||||5300
1|10035920|3/31/2023||||17401711.76
1|10035920|3/31/2023||||-98302.3205
1|10035920|3/31/2023||||57863.7248
1|10035920|3/31/2023||||228441.5443
1|10035920|3/31/2023||||-152204
1|10035920|3/31/2023||||-1414
1|10035920|3/31/2023||||6305
1|10035920|3/31/2023||||-4886
1|10035920|3/31/2023||||5780
1|10035920|3/31/2023||||-4501
1|10035920|3/31/2023||||5225
1|10035920|3/31/2023||||-3983
1|10035920|3/31/2023||||6686
1|10035920|3/31/2023||||5972
1|10035920|3/31/2023||||5265
1|10035920|3/31/2023||||8496
1|10035920|3/31/2023||||-52752
1|10035920|3/31/2023||||-8729
1|10035920|3/31/2023||||-8071
1|10035920|3/31/2023||||-7420
1|10035920|3/31/2023||||1504
1|10035920|3/31/2023||||-22212.5
1|10035920|3/31/2023||||-13787.5
1|10035920|3/31/2023||||31167
1|10035920|3/31/2023||||-14087.5
1|10035920|3/31/2023||||12825
1|10035920|3/31/2023||||-1365
1|10035920|3/31/2023||||5422.5
1|10035920|3/31/2023||||162314.75
1|10035920|3/31/2023||||23020.75
1|10035920|3/31/2023||||-901285.5
1|10035920|3/31/2023||||1542236.46
1|10035920|3/31/2023||||-2566612.56
1|10035920|3/31/2023||||1860
1|10035920|3/31/2023||||360
1|10035920|3/31/2023||||2203.3333
1|10035920|3/31/2023||||551652
1|10035920|3/31/2023||||168862.2
1|10035920|3/31/2023||||-73945.75
1|10035920|3/31/2023||||21889.5
1|10035920|3/31/2023||||-35051
1|10035920|3/31/2023||||10971
1|10035920|3/31/2023||||10752
1|10035920|3/31/2023||||10524
1|10035920|3/31/2023||||-37108
1|10035920|3/31/2023||||9500
1|10035920|3/31/2023||||-320
1|10035920|3/31/2023||||-36207
1|10035920|3/31/2023||||-2220
1|10035920|3/31/2023||||3636.54
1|10035920|3/31/2023||||7200
1|10035920|3/31/2023||||557051.16
1|10035920|3/31/2023||||39591
1|10035920|3/31/2023||||-7837.5
1|10035920|3/31/2023||||-79525
1|10035920|3/31/2023||||-40926.25
1|10035920|3/31/2023||||-68624.34
1|10035920|3/31/2023||||127111
1|10035920|3/31/2023||||88872
1|10035920|3/31/2023||||36174
1|10035920|3/31/2023||||-16921.98
1|10035920|3/31/2023||||15174
1|10035920|3/31/2023||||-21751.74
1|10035920|3/31/2023||||16348.38
1|10035920|3/31/2023||||-700
1|10035920|3/31/2023||||-11707.5
1|10035920|3/31/2023||||18247.5
1|10035921|3/31/2023||||2519520.07
1|10035921|3/31/2023||||193990.5
1|10035921|3/31/2023||||510311.43
1|10035921|3/31/2023||||506318.45
1|10035921|3/31/2023||||-100
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-17957.9
1|10035921|3/31/2023||||755475.14
1|10035921|3/31/2023||||-4400
1|10035921|3/31/2023||||699848.28
1|10035921|3/31/2023||||-149587.2
1|10035921|3/31/2023||||402500
1|10035921|3/31/2023||||-462470
1|10035921|3/31/2023||||294215.3
1|10035921|3/31/2023||||995350
1|10035921|3/31/2023||||516516.605
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-80805.56
1|10035921|3/31/2023||||-15455.82
1|10035921|3/31/2023||||340241.88
1|10035921|3/31/2023||||-192363.03
1|10035921|3/31/2023||||-348840
1|10035921|3/31/2023||||-247760
1|10035921|3/31/2023||||2173795.64
1|10035921|3/31/2023||||-579219.9
1|10035921|3/31/2023||||344423.72
1|10035921|3/31/2023||||2582388
1|10035921|3/31/2023||||994248.3
1|10035921|3/31/2023||||77025
1|10035921|3/31/2023||||714506.41
1|10035921|3/31/2023||||-3.5101
1|10035921|3/31/2023||||217778.4
1|10035921|3/31/2023||||257755.7
1|10035921|3/31/2023||||149040
1|10035921|3/31/2023||||252912.06
1|10035921|3/31/2023||||377740
1|10035921|3/31/2023||||389580
1|10035921|3/31/2023||||-499833.72
1|10035921|3/31/2023||||-258020
1|10035921|3/31/2023||||-127735.5
1|10035921|3/31/2023||||-69248.02
1|10035921|3/31/2023||||-931500
1|10035921|3/31/2023||||975375
1|10035921|3/31/2023||||-289582.4
1|10035921|3/31/2023||||299649.1
1|10035921|3/31/2023||||481755.24
1|10035921|3/31/2023||||-90665.75
1|10035921|3/31/2023||||1004300
1|10035921|3/31/2023||||229806.64
1|10035921|3/31/2023||||17007.48
1|10035921|3/31/2023||||263754.5
1|10035921|3/31/2023||||427250.3
1|10035921|3/31/2023||||-349106
1|10035921|3/31/2023||||563580
1|10035921|3/31/2023||||175552.61
1|10035921|3/31/2023||||-8414.84
1|10035921|3/31/2023||||-143128.55
1|10035921|3/31/2023||||755858.16
1|10035921|3/31/2023||||1300141.52
1|10035921|3/31/2023||||140781.45
1|10035921|3/31/2023||||100487.93
1|10035921|3/31/2023||||-7513.25
1|10035921|3/31/2023||||-331218.44
1|10035921|3/31/2023||||1122553.4
1|10035921|3/31/2023||||-88602.66
1|10035921|3/31/2023||||-50740
1|10035921|3/31/2023||||892543.61
1|10035921|3/31/2023||||266000
1|10035921|3/31/2023||||-477444.8
1|10035921|3/31/2023||||332100
1|10035921|3/31/2023||||492804.9
1|10035921|3/31/2023||||2331320.48
1|10035921|3/31/2023||||-439860
1|10035921|3/31/2023||||294454.71
1|10035921|3/31/2023||||177189.93
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-13
1|10035921|3/31/2023||||-2334.53
1|10035921|3/31/2023||||-2009.25
1|10035921|3/31/2023||||-1093.93
1|10035921|3/31/2023||||-976.72
1|10035921|3/31/2023||||-279.06
1|10035921|3/31/2023||||-23916.51
1|10035921|3/31/2023||||-3282.18
1|10035921|3/31/2023||||-5199.9
1|10035921|3/31/2023||||-334.89
1|10035921|3/31/2023||||-2146.65
1|10035921|3/31/2023||||477640.8
1|10035921|3/31/2023||||-170404.2
1|10035921|3/31/2023||||107668.75
1|10035921|3/31/2023||||172900
1|10035921|3/31/2023||||272650.84
1|10035921|3/31/2023||||104772.36
1|10035921|3/31/2023||||157156.67
1|10035921|3/31/2023||||323436.24
1|10035921|3/31/2023||||195386.52
1|10035921|3/31/2023||||855905.57
1|10035921|3/31/2023||||-210574.32
1|10035921|3/31/2023||||-102000
1|10035921|3/31/2023||||266250
1|10035921|3/31/2023||||-285530
1|10035921|3/31/2023||||160875
1|10035921|3/31/2023||||-205126.64
1|10035921|3/31/2023||||195772.5
1|10035921|3/31/2023||||-151612.5
1|10035921|3/31/2023||||-61245.7
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-77758.85
1|10035921|3/31/2023||||-189997.02
1|10035921|3/31/2023||||587547.24
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-5956.3
1|10035921|3/31/2023||||-433125
1|10035921|3/31/2023||||251790
1|10035921|3/31/2023||||-266113.3
1|10035921|3/31/2023||||167911.56
1|10035921|3/31/2023||||-159388.2
1|10035921|3/31/2023||||181640
1|10035921|3/31/2023||||-249404.92
1|10035921|3/31/2023||||-203659.02
1|10035921|3/31/2023||||-238347.9
1|10035921|3/31/2023||||225288
1|10035921|3/31/2023||||-236829.6
1|10035921|3/31/2023||||518954.26
1|10035921|3/31/2023||||1508290
1|10035921|3/31/2023||||1595570.4
1|10035921|3/31/2023||||-89882.95
1|10035921|3/31/2023||||-355484
1|10035921|3/31/2023||||-257952.73
1|10035921|3/31/2023||||505650.81
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-39999.3
1|10035921|3/31/2023||||-11750
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-147716.4
1|10035921|3/31/2023||||645094.585
1|10035921|3/31/2023||||-306125
1|10035921|3/31/2023||||196980
1|10035921|3/31/2023||||1875191.61
1|10035921|3/31/2023||||-285206.13
1|10035921|3/31/2023||||178692.75
1|10035921|3/31/2023||||880663
1|10035921|3/31/2023||||505625
1|10035921|3/31/2023||||1201947.5
1|10035921|3/31/2023||||397446.6737
1|10035921|3/31/2023||||352448.7974
1|10035921|3/31/2023||||424471.32
1|10035921|3/31/2023||||-657813.6
1|10035921|3/31/2023||||0
1|10035921|3/31/2023||||-64890
1|10035921|3/31/2023||||501170
1|10035921|3/31/2023||||501955
1|10035921|3/31/2023||||-2575.97
1|10035921|3/31/2023||||261275.13
1|10035921|3/31/2023||||-124097.4
1|10035921|3/31/2023||||119925.6
1|10035921|3/31/2023||||342324.29
1|10035921|3/31/2023||||-184000
1|10035921|3/31/2023||||2567893.74
1|10035921|3/31/2023||||5000000
1|10035921|3/31/2023||||4997750
1|10035921|3/31/2023||||4993950
1|10035921|3/31/2023||||4993200
1|10035921|3/31/2023||||4990200
1|10035921|3/31/2023||||7977600
1|10035921|3/31/2023||||4984700
1|10035921|3/31/2023||||4974900
1|10035921|3/31/2023||||4971750
1|10035921|3/31/2023||||-81370
1|10035921|3/31/2023||||-92650.56
1|10035921|3/31/2023||||131399.1495
1|10035921|3/31/2023||||86113
1|10035921|3/31/2023||||460152
1|10035921|3/31/2023||||1492943.883
1|10035921|3/31/2023||||175709.68
1|10035921|3/31/2023||||613751.55
1|10035921|3/31/2023||||372339.79
1|10035921|3/31/2023||||-97400.92
1|10035921|3/31/2023||||287481
1|10035921|3/31/2023||||836351.36
1|10035921|3/31/2023||||-87564.98
1|10035921|3/31/2023||||2001287.25
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-19029.66
1|10035922|3/31/2023||||-7200
1|10035922|3/31/2023||||3207.2889
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||4397.2285
1|10035922|3/31/2023||||25
1|10035922|3/31/2023||||-15455.82
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||527.4668
1|10035922|3/31/2023||||-1502.4811
1|10035922|3/31/2023||||5520.6685
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-2404.71
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-0.0096
1|10035922|3/31/2023||||3180
1|10035922|3/31/2023||||-3940
1|10035922|3/31/2023||||-20050
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||1230
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-72853.7773
1|10035922|3/31/2023||||1790
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||14162.2668
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-100
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-13534.448
1|10035922|3/31/2023||||393.498
1|10035922|3/31/2023||||-3730.944
1|10035922|3/31/2023||||881.727
1|10035922|3/31/2023||||1847.9832
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-30
1|10035922|3/31/2023||||-30
1|10035922|3/31/2023||||30
1|10035922|3/31/2023||||110
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-2850
1|10035922|3/31/2023||||1612.5
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-72.88
1|10035922|3/31/2023||||-3535
1|10035922|3/31/2023||||1830
1|10035922|3/31/2023||||5450
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-937.5
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||900
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||1493.91
1|10035922|3/31/2023||||-125
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-90
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-8860
1|10035922|3/31/2023||||2000
1|10035922|3/31/2023||||-122730
1|10035922|3/31/2023||||-6775
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||1128
1|10035922|3/31/2023||||7647.84
1|10035922|3/31/2023||||1111.08
1|10035922|3/31/2023||||31300000
1|10035922|3/31/2023||||-3.2085
1|10035922|3/31/2023||||38352.744
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-8610
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-380.268
1|10035922|3/31/2023||||6111.45
1|10035922|3/31/2023||||5193.3744
1|10035922|3/31/2023||||-3598.965
1|10035922|3/31/2023||||1481.25
1|10035922|3/31/2023||||-110
1|10035922|3/31/2023||||618.75
1|10035922|3/31/2023||||-5584.5072
1|10035922|3/31/2023||||641.0232
1|10035922|3/31/2023||||-1151.6688
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-10125.9936
1|10035922|3/31/2023||||-127533.0043
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||28118.1024
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||431.8758
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-206.4312
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||727.9416
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-16764.3864
1|10035922|3/31/2023||||-6127.7472
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-40949.4312
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-1785
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-1887.5
1|10035922|3/31/2023||||-8414.84
1|10035922|3/31/2023||||11941.7263
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-208.68
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||215
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||5785.506
1|10035922|3/31/2023||||1379.8296
1|10035922|3/31/2023||||-14210
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-740.091
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-1464.05865
1|10035922|3/31/2023||||-1464.05865
1|10035922|3/31/2023||||-12377.17045
1|10035922|3/31/2023||||-12377.17045
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-1197.5862
1|10035922|3/31/2023||||-1197.5862
1|10035922|3/31/2023||||135.47445
1|10035922|3/31/2023||||135.47445
1|10035922|3/31/2023||||19196.57265
1|10035922|3/31/2023||||19196.57265
1|10035922|3/31/2023||||-4008.60735
1|10035922|3/31/2023||||-4008.60735
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-102.935
1|10035922|3/31/2023||||-102.935
1|10035922|3/31/2023||||-81.793
1|10035922|3/31/2023||||-81.793
1|10035922|3/31/2023||||143.65305
1|10035922|3/31/2023||||143.65305
1|10035922|3/31/2023||||-17785.77705
1|10035922|3/31/2023||||-17785.77705
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-773.8104
1|10035922|3/31/2023||||-1511.351
1|10035922|3/31/2023||||124226.927
1|10035922|3/31/2023||||17175.669
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||598.7211
1|10035922|3/31/2023||||598.7211
1|10035922|3/31/2023||||1815.76495
1|10035922|3/31/2023||||1815.76495
1|10035922|3/31/2023||||-6475.87765
1|10035922|3/31/2023||||-6475.87765
1|10035922|3/31/2023||||-9208.6717
1|10035922|3/31/2023||||-9208.6717
1|10035922|3/31/2023||||-1173.88785
1|10035922|3/31/2023||||-1173.88785
1|10035922|3/31/2023||||-7.38935
1|10035922|3/31/2023||||-7.38935
1|10035922|3/31/2023||||524.6688
1|10035922|3/31/2023||||658.2947
1|10035922|3/31/2023||||47082.2115
1|10035922|3/31/2023||||47082.2115
1|10035922|3/31/2023||||-64229.561
1|10035922|3/31/2023||||12831.5629
1|10035922|3/31/2023||||12831.5629
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-1092.105
1|10035922|3/31/2023||||1500.9233
1|10035922|3/31/2023||||45991.433
1|10035922|3/31/2023||||52593.11615
1|10035922|3/31/2023||||52593.11615
1|10035922|3/31/2023||||-93863.4552
1|10035922|3/31/2023||||131.5096
1|10035922|3/31/2023||||33804.2907
1|10035922|3/31/2023||||-8796.7513
1|10035922|3/31/2023||||-8796.7513
1|10035922|3/31/2023||||-41524.1667
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||0
1|10035922|3/31/2023||||-123.9702
1|10035922|3/31/2023||||-123.9702
1|10035922|3/31/2023||||-16337.48515
1|10035922|3/31/2023||||-16337.48515
1|10035922|3/31/2023||||182.16585
1|10035922|3/31/2023||||182.16585
1|10035922|3/31/2023||||575.4467
1|10035922|3/31/2023||||575.4467
1|10035922|3/31/2023||||1423.864
1|10035922|3/31/2023||||67169.0919
1|10035922|3/31/2023||||-448.9349
1|10035922|3/31/2023||||-448.9349
