Custodian_Identifier|Customer_Identifier|Fund_Identifier|Mark_to_Market_Value|Market_Value|Period_Date|Position_Identifier|Position_Type|Security_Identifier|Cost|YTD GL
|1|10035924|0|0|3/31/2023|1041055141||1041055141|0|0
|1|10035924|0|0|3/31/2023|1041067001||1041067001|0|0
|1|10035924|0|0|3/31/2023|1041079077||1041079077|0|0
|1|10035924|0|0|3/31/2023|1041123920||1041123920|0|0
|1|10035924|0|0|3/31/2023|1041140782||1041140782|0|0
|1|10035924|0|0|3/31/2023|1041157267||1041157267|0|0
|1|10035924|0|0|3/31/2023|1041178709||1041178709|0|0
|1|10035924|0|0|3/31/2023|1041208086||1041208086|0|0
|1|10035924|0|0|3/31/2023|1041226218||1041226218|0|0
|1|10035924|0|0|3/31/2023|1041230583||1041230583|0|0
|1|10035924|0|0|3/31/2023|1041245763||1041245763|0|0
|1|10035924|0|0|3/31/2023|1041288787||1041288787|0|0
|1|10035924|0|0|3/31/2023|1041316804||1041316804|0|0
|1|10035924|0|0|3/31/2023|1041351953||1041351953|0|0
|1|10035924|0|0|3/31/2023|1041361171||1041361171|0|0
|1|10035924|0|0|3/31/2023|1041382557||1041382557|0|0
|1|10035924|0|0|3/31/2023|1041397848||1041397848|0|0
|1|10035924|0|0|3/31/2023|1041413389||1041413389|0|0
|1|10035924|0|0|3/31/2023|1041437156|Short|1041437156|0|0
|1|10035924|0|0|3/31/2023|1041837410||1041837410|0|0
|1|10035924|0|0|3/31/2023|1041041161||1041041161|0|0
|1|10035924|0|0|3/31/2023|1041055087||1041055087|0|0
|1|10035924|0|0|3/31/2023|1041067052||1041067052|0|0
|1|10035924|0|0|3/31/2023|1041079123||1041079123|0|0
|1|10035924|0|0|3/31/2023|1041123869||1041123869|0|0
|1|10035924|0|0|3/31/2023|1041141199||1041141199|0|0
|1|10035924|0|0|3/31/2023|1041157313||1041157313|0|0
|1|10035924|0|0|3/31/2023|1041178722||1041178722|0|0
|1|10035924|0|0|3/31/2023|1041192064||1041192064|0|0
|1|10035924|0|0|3/31/2023|1041226107||1041226107|0|0
|1|10035924|0|0|3/31/2023|1041230544||1041230544|0|0
|1|10035924|0|0|3/31/2023|1041245797||1041245797|0|0
|1|10035924|0|0|3/31/2023|1041288860||1041288860|0|0
|1|10035924|0|0|3/31/2023|1041316877||1041316877|0|0
|1|10035924|0|0|3/31/2023|1041351762||1041351762|0|0
|1|10035924|0|0|3/31/2023|1041361182||1041361182|0|0
|1|10035924|0|0|3/31/2023|1041382568||1041382568|0|0
|1|10035924|0|0|3/31/2023|1041397664||1041397664|0|0
|1|10035924|0|0|3/31/2023|1041413440||1041413440|0|0
|1|10035924|0|0|3/31/2023|1041437255|Short|1041437255|0|0
|1|10035924|0|0|3/31/2023|1041837444||1041837444|0|0
|1|10035924|0|0|3/31/2023|1040303415||1040303415|0|0
|1|10035924|0|0|3/31/2023|1040358866||1040358866|0|0
|1|10035924|0|0|3/31/2023|1040366303||1040366303|0|0
|1|10035924|0|0|3/31/2023|1040398272||1040398272|0|0
|1|10035924|0|0|3/31/2023|1040430994||1040430994|0|0
|1|10035924|0|0|3/31/2023|1040506691||1040506691|0|0
|1|10035924|0|0|3/31/2023|1040553067||1040553067|0|0
|1|10035924|0|0|3/31/2023|1040569847||1040569847|0|0
|1|10035924|0|0|3/31/2023|1040585277||1040585277|0|0
|1|10035924|0|0|3/31/2023|1040617658||1040617658|0|0
|1|10035924|0|0|3/31/2023|1040644569||1040644569|0|0
|1|10035924|0|0|3/31/2023|1040661113||1040661113|0|0
|1|10035924|0|0|3/31/2023|1040668135||1040668135|0|0
|1|10035924|0|0|3/31/2023|1040681647||1040681647|0|0
|1|10035924|0|0|3/31/2023|1040692561||1040692561|0|0
|1|10035924|0|0|3/31/2023|1040704826||1040704826|0|0
|1|10035924|0|0|3/31/2023|1040713329||1040713329|0|0
|1|10035924|0|0|3/31/2023|1040741350||1040741350|0|0
|1|10035924|0|0|3/31/2023|1040754437||1040754437|0|0
|1|10035924|0|0|3/31/2023|1040787053||1040787053|0|0
|1|10035924|0|0|3/31/2023|1040803390||1040803390|0|0
|1|10035924|0|0|3/31/2023|1040823058||1040823058|0|0
|1|10035924|0|0|3/31/2023|1040828243||1040828243|0|0
|1|10035924|0|0|3/31/2023|1040845990||1040845990|0|0
|1|10035924|0|0|3/31/2023|1040858810||1040858810|0|0
|1|10035924|0|0|3/31/2023|1040880956||1040880956|0|0
|1|10035924|0|0|3/31/2023|1040896585||1040896585|0|0
|1|10035924|0|0|3/31/2023|1040910968||1040910968|0|0
|1|10035924|0|0|3/31/2023|1040928584||1040928584|0|0
|1|10035924|0|0|3/31/2023|1040950261||1040950261|0|0
|1|10035924|0|0|3/31/2023|1040965550||1040965550|0|0
|1|10035924|0|0|3/31/2023|1040987410||1040987410|0|0
|1|10035924|0|0|3/31/2023|1041004187||1041004187|0|0
|1|10035924|0|0|3/31/2023|1041029027||1041029027|0|0
|1|10035924|0|0|3/31/2023|1000142734||1000142734|0|-19908.0768
|1|10035924|0|0|3/31/2023|1011660837||1011660837|0|20523.4514
|1|10035924|0|0|3/31/2023|1040661114||1040661114|0|0
|1|10035924|0|0|3/31/2023|1040668329||1040668329|0|0
|1|10035924|0|0|3/31/2023|1040704724||1040704724|0|0
|1|10035924|0|0|3/31/2023|1040713254||1040713254|0|0
|1|10035924|0|0|3/31/2023|1040828405||1040828405|0|0
|1|10035924|0|0|3/31/2023|1041055273||1041055273|0|0
|1|10035924|0|0|3/31/2023|1041066858||1041066858|0|0
|1|10035924|0|0|3/31/2023|1041079262||1041079262|0|0
|1|10035924|0|0|3/31/2023|1041123965||1041123965|0|0
|1|10035924|0|0|3/31/2023|1041140827||1041140827|0|0
|1|10035924|0|0|3/31/2023|1041157413||1041157413|0|0
|1|10035924|0|0|3/31/2023|1041178723||1041178723|0|0
|1|10035924|0|0|3/31/2023|1041208182||1041208182|0|0
|1|10035924|0|0|3/31/2023|1041226284||1041226284|0|0
|1|10035924|0|0|3/31/2023|1041230700||1041230700|0|0
|1|10035924|0|0|3/31/2023|1041245700||1041245700|0|0
|1|10035924|0|0|3/31/2023|1041288763||1041288763|0|0
|1|10035924|0|0|3/31/2023|1041316780||1041316780|0|0
|1|10035924|0|0|3/31/2023|1041351857||1041351857|0|0
|1|10035924|0|0|3/31/2023|1041837148||1041837148|0|0
|1|10035924|0|0|3/31/2023|1040303307||1040303307|0|0
|1|10035924|0|0|3/31/2023|1040358743||1040358743|0|0
|1|10035924|0|0|3/31/2023|1040366209||1040366209|0|0
|1|10035924|0|0|3/31/2023|1040398273||1040398273|0|0
|1|10035924|0|0|3/31/2023|1000068402||1000068402|0|-172933.1326
|1|10035924|0|0|3/31/2023|1040303278||1040303278|0|0
|1|10035924|0|0|3/31/2023|1040358714||1040358714|0|0
|1|10035924|0|0|3/31/2023|1040366208||1040366208|0|0
|1|10035924|0|0|3/31/2023|1040398271||1040398271|0|0
|1|10035924|0|0|3/31/2023|1040661112||1040661112|0|0
|1|10035924|0|0|3/31/2023|1040668358||1040668358|0|0
|1|10035924|0|0|3/31/2023|1040704695||1040704695|0|0
|1|10035924|0|0|3/31/2023|1040713224||1040713224|0|0
|1|10035924|0|0|3/31/2023|1040828376||1040828376|0|0
|1|10035924|0|0|3/31/2023|1041055227||1041055227|0|0
|1|10035924|0|0|3/31/2023|1041066837||1041066837|0|0
|1|10035924|0|0|3/31/2023|1041079233||1041079233|0|0
|1|10035924|0|0|3/31/2023|1041123936||1041123936|0|0
|1|10035924|0|0|3/31/2023|1041140798||1041140798|0|0
|1|10035924|0|0|3/31/2023|1041157384||1041157384|0|0
|1|10035924|0|0|3/31/2023|1041178721||1041178721|0|0
|1|10035924|0|0|3/31/2023|1041208211||1041208211|0|0
|1|10035924|0|0|3/31/2023|1041226255||1041226255|0|0
|1|10035924|0|0|3/31/2023|1041230671||1041230671|0|0
|1|10035924|0|0|3/31/2023|1041245671||1041245671|0|0
|1|10035924|0|0|3/31/2023|1041288734||1041288734|0|0
|1|10035924|0|0|3/31/2023|1041316751||1041316751|0|0
|1|10035924|0|0|3/31/2023|1041351828||1041351828|0|0
|1|10035924|0|0|3/31/2023|1041437088|Short|1041437088|0|0
|1|10035924|0|0|3/31/2023|1041837119||1041837119|0|0
|1|10035924|0|0|3/31/2023|1041405469||1041405469|0|0
|1|10035924|0|0|3/31/2023|1041413079||1041413079|0|0
|1|10035924|0|0|3/31/2023|1041437338|Short|1041437338|0|0
|1|10035924|0|0|3/31/2023|1041405470||1041405470|0|0
|1|10035924|0|0|3/31/2023|1041413076||1041413076|0|0
|1|10035924|0|0|3/31/2023|1041437341|Short|1041437341|0|0
|1|10035924|0|0|3/31/2023|1040303409||1040303409|0|0
|1|10035924|0|0|3/31/2023|1040358850||1040358850|0|0
|1|10035924|0|0|3/31/2023|1040366283||1040366283|0|0
|1|10035924|0|0|3/31/2023|1040398277||1040398277|0|0
|1|10035924|0|0|3/31/2023|1040430988||1040430988|0|0
|1|10035924|0|0|3/31/2023|1040506695||1040506695|0|0
|1|10035924|0|0|3/31/2023|1040553071||1040553071|0|0
|1|10035924|0|0|3/31/2023|1040569850||1040569850|0|0
|1|10035924|0|0|3/31/2023|1040585271||1040585271|0|0
|1|10035924|0|0|3/31/2023|1040617663||1040617663|0|0
|1|10035924|0|0|3/31/2023|1040644564||1040644564|0|0
|1|10035924|0|0|3/31/2023|1040661118||1040661118|0|0
|1|10035924|0|0|3/31/2023|1040668090||1040668090|0|0
|1|10035924|0|0|3/31/2023|1040681651||1040681651|0|0
|1|10035924|0|0|3/31/2023|1040692556||1040692556|0|0
|1|10035924|0|0|3/31/2023|1040704821||1040704821|0|0
|1|10035924|0|0|3/31/2023|1040880951||1040880951|0|0
|1|10035924|0|0|3/31/2023|1040896590||1040896590|0|0
|1|10035924|0|0|3/31/2023|1040910963||1040910963|0|0
|1|10035924|0|0|3/31/2023|1040928579||1040928579|0|0
|1|10035924|0|0|3/31/2023|1040950156||1040950156|0|0
|1|10035924|0|0|3/31/2023|1040965545||1040965545|0|0
|1|10035924|0|0|3/31/2023|1040987414||1040987414|0|0
|1|10035924|0|0|3/31/2023|1041004182||1041004182|0|0
|1|10035924|0|0|3/31/2023|1041029031||1041029031|0|0
|1|10035924|0|0|3/31/2023|1041041156||1041041156|0|0
|1|10035924|0|0|3/31/2023|1041055083||1041055083|0|0
|1|10035924|0|0|3/31/2023|1041067057||1041067057|0|0
|1|10035924|0|0|3/31/2023|1041079118||1041079118|0|0
|1|10035924|0|0|3/31/2023|1041123864||1041123864|0|0
|1|10035924|0|0|3/31/2023|1041141194||1041141194|0|0
|1|10035924|0|0|3/31/2023|1041157308||1041157308|0|0
|1|10035924|0|0|3/31/2023|1041178728||1041178728|0|0
|1|10035924|0|0|3/31/2023|1041192071||1041192071|0|0
|1|10035924|0|0|3/31/2023|1041226102||1041226102|0|0
|1|10035924|0|0|3/31/2023|1041230539||1041230539|0|0
|1|10035924|0|0|3/31/2023|1041245792||1041245792|0|0
|1|10035924|0|0|3/31/2023|1041288855||1041288855|0|0
|1|10035924|0|0|3/31/2023|1041316872||1041316872|0|0
|1|10035924|0|0|3/31/2023|1041351757||1041351757|0|0
|1|10035924|0|0|3/31/2023|1041361189||1041361189|0|0
|1|10035924|0|0|3/31/2023|1041382575||1041382575|0|0
|1|10035924|0|0|3/31/2023|1041397669||1041397669|0|0
|1|10035924|0|0|3/31/2023|1041412934||1041412934|0|0
|1|10035924|0|0|3/31/2023|1041437250|Short|1041437250|0|0
|1|10035924|0|0|3/31/2023|1041837439||1041837439|0|0
|1|10035924|0|0|3/31/2023|1040713323||1040713323|0|0
|1|10035924|0|0|3/31/2023|1040741345||1040741345|0|0
|1|10035924|0|0|3/31/2023|1040754442||1040754442|0|0
|1|10035924|0|0|3/31/2023|1040787048||1040787048|0|0
|1|10035924|0|0|3/31/2023|1040803394||1040803394|0|0
|1|10035924|0|0|3/31/2023|1040823053||1040823053|0|0
|1|10035924|0|0|3/31/2023|1040828237||1040828237|0|0
|1|10035924|0|0|3/31/2023|1040845994||1040845994|0|0
|1|10035924|0|0|3/31/2023|1040858805||1040858805|0|0
|1|10035924|0|0|3/31/2023|1000107640||1000107640|0|-6090.263
|1|10035924|0|0|3/31/2023|1040303425||1040303425|0|0
|1|10035924|0|0|3/31/2023|1040358854||1040358854|0|0
|1|10035924|0|0|3/31/2023|1040366288||1040366288|0|0
|1|10035924|0|0|3/31/2023|1040398279||1040398279|0|0
|1|10035924|0|0|3/31/2023|1040431004||1040431004|0|0
|1|10035924|0|0|3/31/2023|1040506696||1040506696|0|0
|1|10035924|0|0|3/31/2023|1040553072||1040553072|0|0
|1|10035924|0|0|3/31/2023|1040569851||1040569851|0|0
|1|10035924|0|0|3/31/2023|1040585288||1040585288|0|0
|1|10035924|0|0|3/31/2023|1040617646||1040617646|0|0
|1|10035924|0|0|3/31/2023|1040644581||1040644581|0|0
|1|10035924|0|0|3/31/2023|1040661120||1040661120|0|0
|1|10035924|0|0|3/31/2023|1040668123||1040668123|0|0
|1|10035924|0|0|3/31/2023|1040681652||1040681652|0|0
|1|10035924|0|0|3/31/2023|1040692573||1040692573|0|0
|1|10035924|0|0|3/31/2023|1040704838||1040704838|0|0
|1|10035924|0|0|3/31/2023|1040713348||1040713348|0|0
|1|10035924|0|0|3/31/2023|1040741362||1040741362|0|0
|1|10035924|0|0|3/31/2023|1040754425||1040754425|0|0
|1|10035924|0|0|3/31/2023|1040787065||1040787065|0|0
|1|10035924|0|0|3/31/2023|1040803395||1040803395|0|0
|1|10035924|0|0|3/31/2023|1040823070||1040823070|0|0
|1|10035924|0|0|3/31/2023|1040828254||1040828254|0|0
|1|10035924|0|0|3/31/2023|1040845995||1040845995|0|0
|1|10035924|0|0|3/31/2023|1040858822||1040858822|0|0
|1|10035924|0|0|3/31/2023|1040880968||1040880968|0|0
|1|10035924|0|0|3/31/2023|1040896573||1040896573|0|0
|1|10035924|0|0|3/31/2023|1040910980||1040910980|0|0
|1|10035924|0|0|3/31/2023|1040928596||1040928596|0|0
|1|10035924|0|0|3/31/2023|1040950249||1040950249|0|0
|1|10035924|0|0|3/31/2023|1040965562||1040965562|0|0
|1|10035924|0|0|3/31/2023|1040987415||1040987415|0|0
|1|10035924|0|0|3/31/2023|1041004199||1041004199|0|0
|1|10035924|0|0|3/31/2023|1041029032||1041029032|0|0
|1|10035924|0|0|3/31/2023|1041041173||1041041173|0|0
|1|10035924|0|0|3/31/2023|1041055118||1041055118|0|0
|1|10035924|0|0|3/31/2023|1041067040||1041067040|0|0
|1|10035924|0|0|3/31/2023|1041079135||1041079135|0|0
|1|10035924|0|0|3/31/2023|1041123881||1041123881|0|0
|1|10035924|0|0|3/31/2023|1041141211||1041141211|0|0
|1|10035924|0|0|3/31/2023|1041157325||1041157325|0|0
|1|10035924|0|0|3/31/2023|1041178730||1041178730|0|0
|1|10035924|0|0|3/31/2023|1041192052||1041192052|0|0
|1|10035924|0|0|3/31/2023|1041226119||1041226119|0|0
|1|10035924|0|0|3/31/2023|1041230556||1041230556|0|0
|1|10035924|0|0|3/31/2023|1041245809||1041245809|0|0
|1|10035924|0|0|3/31/2023|1041288872||1041288872|0|0
|1|10035924|0|0|3/31/2023|1041316889||1041316889|0|0
|1|10035924|0|0|3/31/2023|1041351774||1041351774|0|0
|1|10035924|0|0|3/31/2023|1041361190||1041361190|0|0
|1|10035924|0|0|3/31/2023|1041382576||1041382576|0|0
|1|10035924|0|0|3/31/2023|1041397875||1041397875|0|0
|1|10035924|0|0|3/31/2023|1041413428||1041413428|0|0
|1|10035924|0|0|3/31/2023|1041437267|Short|1041437267|0|0
|1|10035924|0|0|3/31/2023|1041837456||1041837456|0|0
|1|10035924|0|0|3/31/2023|1040326394||1040326394|0|-615796.5
|1|10035924|0|0|3/31/2023|1040364639||1040364639|0|615796.5
|1|10035924|0|0|3/31/2023|1041316940||1041316940|0|0
|1|10035924|0|0|3/31/2023|1041351895||1041351895|0|0
|1|10035924|0|0|3/31/2023|1041361187||1041361187|0|0
|1|10035924|0|0|3/31/2023|1041382573||1041382573|0|0
|1|10035924|0|0|3/31/2023|1041397605||1041397605|0|0
|1|10035924|0|0|3/31/2023|1041413241||1041413241|0|0
|1|10035924|0|0|3/31/2023|1041437359|Short|1041437359|0|0
|1|10035924|0|0|3/31/2023|1041837235||1041837235|0|0
|1|10035924|0|0|3/31/2023|1040303477||1040303477|0|0
|1|10035924|0|0|3/31/2023|1040358913||1040358913|0|0
|1|10035924|0|0|3/31/2023|1040366348||1040366348|0|0
|1|10035924|0|0|3/31/2023|1040398275||1040398275|0|0
|1|10035924|0|0|3/31/2023|1040430944||1040430944|0|0
|1|10035924|0|0|3/31/2023|1040506693||1040506693|0|0
|1|10035924|0|0|3/31/2023|1040553069||1040553069|0|0
|1|10035924|0|0|3/31/2023|1040569848||1040569848|0|0
|1|10035924|0|0|3/31/2023|1040585210||1040585210|0|0
|1|10035924|0|0|3/31/2023|1040617792||1040617792|0|0
|1|10035924|0|0|3/31/2023|1040644661||1040644661|0|0
|1|10035924|0|0|3/31/2023|1040661116||1040661116|0|0
|1|10035924|0|0|3/31/2023|1040668143||1040668143|0|0
|1|10035924|0|0|3/31/2023|1040681649||1040681649|0|0
|1|10035924|0|0|3/31/2023|1040692486||1040692486|0|0
|1|10035924|0|0|3/31/2023|1040704868||1040704868|0|0
|1|10035924|0|0|3/31/2023|1040713399||1040713399|0|0
|1|10035924|0|0|3/31/2023|1040741413||1040741413|0|0
|1|10035924|0|0|3/31/2023|1040754227||1040754227|0|0
|1|10035924|0|0|3/31/2023|1040787116||1040787116|0|0
|1|10035924|0|0|3/31/2023|1040803392||1040803392|0|0
|1|10035924|0|0|3/31/2023|1040823407||1040823407|0|0
|1|10035924|0|0|3/31/2023|1040828305||1040828305|0|0
|1|10035924|0|0|3/31/2023|1040845992||1040845992|0|0
|1|10035924|0|0|3/31/2023|1040858873||1040858873|0|0
|1|10035924|0|0|3/31/2023|1040881019||1040881019|0|0
|1|10035924|0|0|3/31/2023|1040896522||1040896522|0|0
|1|10035924|0|0|3/31/2023|1040910930||1040910930|0|0
|1|10035924|0|0|3/31/2023|1040928509||1040928509|0|0
|1|10035924|0|0|3/31/2023|1040950139||1040950139|0|0
|1|10035924|0|0|3/31/2023|1040965512||1040965512|0|0
|1|10035924|0|0|3/31/2023|1040987412||1040987412|0|0
|1|10035924|0|0|3/31/2023|1041004240||1041004240|0|0
|1|10035924|0|0|3/31/2023|1041029029||1041029029|0|0
|1|10035924|0|0|3/31/2023|1041041224||1041041224|0|0
|1|10035924|0|0|3/31/2023|1041055216||1041055216|0|0
|1|10035924|0|0|3/31/2023|1041066930||1041066930|0|0
|1|10035924|0|0|3/31/2023|1041079225||1041079225|0|0
|1|10035924|0|0|3/31/2023|1041124003||1041124003|0|0
|1|10035924|0|0|3/31/2023|1041140775||1041140775|0|0
|1|10035924|0|0|3/31/2023|1041157376||1041157376|0|0
|1|10035924|0|0|3/31/2023|1041178726||1041178726|0|0
|1|10035924|0|0|3/31/2023|1041192127||1041192127|0|0
|1|10035924|0|0|3/31/2023|1041208144||1041208144|0|0
|1|10035924|0|0|3/31/2023|1041226160||1041226160|0|0
|1|10035924|0|0|3/31/2023|1041230663||1041230663|0|0
|1|10035924|0|0|3/31/2023|1041245850||1041245850|0|0
|1|10035924|0|0|3/31/2023|1041288923||1041288923|0|0
|1|10035924|0|0|3/31/2023|1041351821||1041351821|0|0
|1|10035924|0|0|3/31/2023|1041361183||1041361183|0|0
|1|10035924|0|0|3/31/2023|1041382570||1041382570|0|0
|1|10035924|0|0|3/31/2023|1041397699||1041397699|0|0
|1|10035924|0|0|3/31/2023|1041413404||1041413404|0|0
|1|10035924|0|0|3/31/2023|1041437191|Short|1041437191|0|0
|1|10035924|0|0|3/31/2023|1040303349||1040303349|0|0
|1|10035924|0|0|3/31/2023|1040358785||1040358785|0|0
|1|10035924|0|0|3/31/2023|1040828330||1040828330|0|0
|1|10035924|0|0|3/31/2023|1041067087||1041067087|0|0
|1|10035924|0|0|3/31/2023|1000105591||1000105591|0|1705.1009
|1|10035924|0|0|3/31/2023|1041437112|Short|1041437112|0|0
|1|10035924|0|0|3/31/2023|1041405468||1041405468|0|0
|1|10035924|0|0|3/31/2023|1041413105||1041413105|0|0
|1|10035924|0|0|3/31/2023|1041437312|Short|1041437312|0|0
|1|10035924|0|0|3/31/2023|1041351514|Closed|1041351514|0|-2073.71
|1|10035924|-43129.97|-43129.97|3/31/2023|1037440392|Short|1037440392|0|-39075.9
|1|10035924|0|0|3/31/2023|1041140800||1041140800|0|0
|1|10035924|0|0|3/31/2023|1041157386||1041157386|0|0
|1|10035924|0|0|3/31/2023|1041178729||1041178729|0|0
|1|10035924|0|0|3/31/2023|1041208209||1041208209|0|0
|1|10035924|0|0|3/31/2023|1041226257||1041226257|0|0
|1|10035924|0|0|3/31/2023|1041230673||1041230673|0|0
|1|10035924|0|0|3/31/2023|1041245673||1041245673|0|0
|1|10035924|0|0|3/31/2023|1041288736||1041288736|0|0
|1|10035924|0|0|3/31/2023|1041316753||1041316753|0|0
|1|10035924|0|0|3/31/2023|1041351830||1041351830|0|0
|1|10035924|0|0|3/31/2023|1041437090|Short|1041437090|0|0
|1|10035924|0|0|3/31/2023|1041837121||1041837121|0|0
|1|10035924|0|0|3/31/2023|1040303280||1040303280|0|0
|1|10035924|0|0|3/31/2023|1040358716||1040358716|0|0
|1|10035924|0|0|3/31/2023|1040366210||1040366210|0|0
|1|10035924|0|0|3/31/2023|1040398278||1040398278|0|0
|1|10035924|0|0|3/31/2023|1040661119||1040661119|0|0
|1|10035924|0|0|3/31/2023|1040668356||1040668356|0|0
|1|10035924|0|0|3/31/2023|1040704697||1040704697|0|0
|1|10035924|0|0|3/31/2023|1040713227||1040713227|0|0
|1|10035924|0|0|3/31/2023|1040828378||1040828378|0|0
|1|10035924|0|0|3/31/2023|1041055229||1041055229|0|0
|1|10035924|0|0|3/31/2023|1041066835||1041066835|0|0
|1|10035924|0|0|3/31/2023|1041079235||1041079235|0|0
|1|10035924|0|0|3/31/2023|1041123938||1041123938|0|0
|1|10035924|0|0|3/31/2023|1000105640||1000105640|0|14948.3261
|1|10035924|0|0|3/31/2023|1040704671||1040704671|0|0
|1|10035924|0|0|3/31/2023|1040713185||1040713185|0|0
|1|10035924|0|0|3/31/2023|1040741257||1040741257|0|0
|1|10035924|0|0|3/31/2023|1040754360||1040754360|0|0
|1|10035924|0|0|3/31/2023|1041192174||1041192174|0|0
|1|10035924|0|0|3/31/2023|1041245635||1041245635|0|0
|1|10035924|0|0|3/31/2023|1041382577||1041382577|0|0
|1|10035924|0|0|3/31/2023|1041397839||1041397839|0|0
|1|10035924|0|0|3/31/2023|1041413380||1041413380|0|0
|1|10035924|0|0|3/31/2023|1041437165|Short|1041437165|0|0
|1|10035924|0|0|3/31/2023|1041837419||1041837419|0|0
|1|10035924|0|0|3/31/2023|1040965492||1040965492|0|0
|1|10035924|0|0|3/31/2023|1040987416||1040987416|0|0
|1|10035924|0|0|3/31/2023|1041004101||1041004101|0|0
|1|10035924|0|0|3/31/2023|1041029033||1041029033|0|0
|1|10035924|0|0|3/31/2023|1041041097||1041041097|0|0
|1|10035924|0|0|3/31/2023|1041055146||1041055146|0|0
|1|10035924|0|0|3/31/2023|1041066992||1041066992|0|0
|1|10035924|0|0|3/31/2023|1041079086||1041079086|0|0
|1|10035924|0|0|3/31/2023|1041123929||1041123929|0|0
|1|10035924|0|0|3/31/2023|1041140791||1041140791|0|0
|1|10035924|0|0|3/31/2023|1041157276||1041157276|0|0
|1|10035924|0|0|3/31/2023|1041178731||1041178731|0|0
|1|10035924|0|0|3/31/2023|1041208077||1041208077|0|0
|1|10035924|0|0|3/31/2023|1041226227||1041226227|0|0
|1|10035924|0|0|3/31/2023|1041230592||1041230592|0|0
|1|10035924|0|0|3/31/2023|1041245772||1041245772|0|0
|1|10035924|0|0|3/31/2023|1041288796||1041288796|0|0
|1|10035924|0|0|3/31/2023|1041316813||1041316813|0|0
|1|10035924|0|0|3/31/2023|1041351962||1041351962|0|0
|1|10035924|0|0|3/31/2023|1041361191||1041361191|0|0
|1|10035924|0|0|3/31/2023|1041437118|Short|1041437118|0|0
|1|10035924|0|0|3/31/2023|1041066875||1041066875|0|0
|1|10035924|0|0|3/31/2023|1041351810||1041351810|0|0
|1|10035924|0|0|3/31/2023|1041361186||1041361186|0|0
|1|10035924|0|0|3/31/2023|1041382572||1041382572|0|0
|1|10035924|0|0|3/31/2023|1041397710||1041397710|0|0
|1|10035924|0|0|3/31/2023|1041413415||1041413415|0|0
|1|10035924|0|0|3/31/2023|1041437180|Short|1041437180|0|0
|1|10035924|-253222.63|-253222.63|3/31/2023|1000130351|Short|1000130351|0|61238.2868
|1|10035924|1113318.9|1113318.9|3/31/2023|1023437309|Long|1023437309|0|-19960.2328
|1|10035924|0|0|3/31/2023|1041437120|Short|1041437120|0|0
|1|10035924|0|0|3/31/2023|1040303455||1040303455|0|0
|1|10035924|0|0|3/31/2023|1040358890||1040358890|0|0
|1|10035924|0|0|3/31/2023|1040366332||1040366332|0|0
|1|10035924|0|0|3/31/2023|1040398276||1040398276|0|0
|1|10035924|0|0|3/31/2023|1040431015||1040431015|0|0
|1|10035924|0|0|3/31/2023|1040506694||1040506694|0|0
|1|10035924|0|0|3/31/2023|1040553070||1040553070|0|0
|1|10035924|0|0|3/31/2023|1040569849||1040569849|0|0
|1|10035924|0|0|3/31/2023|1040585317||1040585317|0|0
|1|10035924|0|0|3/31/2023|1040617617||1040617617|0|0
|1|10035924|0|0|3/31/2023|1040644542||1040644542|0|0
|1|10035924|0|0|3/31/2023|1040661117||1040661117|0|0
|1|10035924|0|0|3/31/2023|1040668204||1040668204|0|0
|1|10035924|0|0|3/31/2023|1040681650||1040681650|0|0
|1|10035924|0|0|3/31/2023|1040692534||1040692534|0|0
|1|10035924|0|0|3/31/2023|1040704847||1040704847|0|0
|1|10035924|0|0|3/31/2023|1040713377||1040713377|0|0
|1|10035924|0|0|3/31/2023|1040741391||1040741391|0|0
|1|10035924|0|0|3/31/2023|1040754375||1040754375|0|0
|1|10035924|0|0|3/31/2023|1040787094||1040787094|0|0
|1|10035924|0|0|3/31/2023|1040803393||1040803393|0|0
|1|10035924|0|0|3/31/2023|1040823416||1040823416|0|0
|1|10035924|0|0|3/31/2023|1040828283||1040828283|0|0
|1|10035924|0|0|3/31/2023|1040845993||1040845993|0|0
|1|10035924|0|0|3/31/2023|1040858851||1040858851|0|0
|1|10035924|0|0|3/31/2023|1040880997||1040880997|0|0
|1|10035924|0|0|3/31/2023|1040896544||1040896544|0|0
|1|10035924|0|0|3/31/2023|1040911009||1040911009|0|0
|1|10035924|0|0|3/31/2023|1040928557||1040928557|0|0
|1|10035924|0|0|3/31/2023|1040950220||1040950220|0|0
|1|10035924|0|0|3/31/2023|1040965591||1040965591|0|0
|1|10035924|0|0|3/31/2023|1040987413||1040987413|0|0
|1|10035924|0|0|3/31/2023|1041004160||1041004160|0|0
|1|10035924|0|0|3/31/2023|1041029030||1041029030|0|0
|1|10035924|0|0|3/31/2023|1041041202||1041041202|0|0
|1|10035924|0|0|3/31/2023|1041055157||1041055157|0|0
|1|10035924|0|0|3/31/2023|1041067079||1041067079|0|0
|1|10035924|0|0|3/31/2023|1041079164||1041079164|0|0
|1|10035924|0|0|3/31/2023|1041123842||1041123842|0|0
|1|10035924|0|0|3/31/2023|1041141240||1041141240|0|0
|1|10035924|0|0|3/31/2023|1041157354||1041157354|0|0
|1|10035924|0|0|3/31/2023|1041178727||1041178727|0|0
|1|10035924|0|0|3/31/2023|1041192085||1041192085|0|0
